dayOfWeek,isWeekend,isHoliday,sessionCount,deepWorkMinutes,calendarEventCount,workload_score,is_high_intensity,is_very_productive,day_category,estimated_duration,sessions_x_deepwork,deepwork_per_session,sessionCount_sq,deepwork_ratio,is_monday,is_friday,category,category_name,startHour,endHour
4,0,0,7,423,5,252.3,1,1,0,12.0,29.61,52.875,49,0.88125,0,0,1,🌅 Early-Midday (6am-2pm),6,10
1,1,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
6,0,0,10,268,8,326.8,1,1,0,12.0,26.8,24.363636363636363,100,0.5583333333333333,0,1,1,🌅 Early-Midday (6am-2pm),4,10
4,0,0,5,156,4,165.6,0,0,0,12.0,7.8,26.0,25,0.325,0,0,1,🌅 Early-Midday (6am-2pm),13,22
2,0,0,9,350,2,305.0,1,1,0,12.0,31.5,35.0,81,0.7291666666666666,1,0,1,🌅 Early-Midday (6am-2pm),8,15
2,0,0,5,154,2,165.4,0,0,0,12.0,7.7,25.666666666666668,25,0.32083333333333336,1,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
6,0,0,3,57,2,95.7,0,0,0,12.0,1.71,14.25,9,0.11875,0,1,2,🌆 Afternoon-Evening (3pm-8pm),20,23
5,0,0,4,70,4,127.0,0,0,0,12.0,2.8,14.0,16,0.14583333333333334,0,0,1,🌅 Early-Midday (6am-2pm),13,20
2,0,0,6,86,3,188.6,0,0,0,12.0,5.16,12.285714285714286,36,0.17916666666666667,1,0,1,🌅 Early-Midday (6am-2pm),13,23
3,0,0,4,163,4,136.3,0,0,0,12.0,6.52,32.6,16,0.33958333333333335,0,0,1,🌅 Early-Midday (6am-2pm),14,19
5,0,0,5,224,4,172.4,1,0,0,12.0,11.2,37.333333333333336,25,0.4666666666666667,0,0,1,🌅 Early-Midday (6am-2pm),10,15
5,0,0,3,186,2,108.6,1,0,0,12.0,5.58,46.5,9,0.3875,0,0,1,🌅 Early-Midday (6am-2pm),13,19
3,0,0,4,79,1,127.9,0,0,0,12.0,3.16,15.8,16,0.16458333333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
2,0,0,5,177,0,167.7,0,0,0,12.0,8.85,29.5,25,0.36875,1,0,2,🌆 Afternoon-Evening (3pm-8pm),17,22
2,0,0,8,315,8,271.5,1,1,0,12.0,25.2,35.0,64,0.65625,1,0,1,🌅 Early-Midday (6am-2pm),3,7
5,0,0,10,277,8,327.7,1,1,0,12.0,27.7,25.181818181818183,100,0.5770833333333333,0,0,1,🌅 Early-Midday (6am-2pm),7,14
3,0,0,5,82,1,158.2,0,0,0,12.0,4.1,13.666666666666666,25,0.17083333333333334,0,0,1,🌅 Early-Midday (6am-2pm),12,17
6,0,0,3,130,1,103.0,0,0,0,12.0,3.9,32.5,9,0.2708333333333333,0,1,1,🌅 Early-Midday (6am-2pm),12,20
3,0,0,6,209,3,200.9,1,0,0,12.0,12.54,29.857142857142858,36,0.4354166666666667,0,0,1,🌅 Early-Midday (6am-2pm),9,13
5,0,0,3,96,2,99.6,0,0,0,12.0,2.88,24.0,9,0.2,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
3,0,0,3,148,0,104.8,0,0,0,12.0,4.44,37.0,9,0.30833333333333335,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,21
6,0,0,7,324,7,242.4,1,1,0,12.0,22.68,40.5,49,0.675,0,1,1,🌅 Early-Midday (6am-2pm),1,7
5,0,0,4,38,0,123.8,0,0,0,12.0,1.52,7.6,16,0.07916666666666666,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
6,0,0,9,244,4,294.4,1,1,0,12.0,21.96,24.4,81,0.5083333333333333,0,1,1,🌅 Early-Midday (6am-2pm),7,12
6,0,0,8,242,4,264.2,1,1,0,12.0,19.36,26.88888888888889,64,0.5041666666666667,0,1,1,🌅 Early-Midday (6am-2pm),8,18
3,0,0,4,126,3,132.6,0,0,0,12.0,5.04,25.2,16,0.2625,0,0,1,🌅 Early-Midday (6am-2pm),14,23
3,0,1,5,152,3,165.2,0,0,2,12.0,7.6,25.333333333333332,25,0.31666666666666665,0,0,1,🌅 Early-Midday (6am-2pm),13,23
5,0,0,12,393,4,399.3,1,1,0,12.0,47.16,30.23076923076923,144,0.81875,0,0,1,🌅 Early-Midday (6am-2pm),1,5
3,0,0,6,86,2,188.6,0,0,0,12.0,5.16,12.285714285714286,36,0.17916666666666667,0,0,1,🌅 Early-Midday (6am-2pm),12,19
4,0,0,5,176,1,167.6,0,0,0,12.0,8.8,29.333333333333332,25,0.36666666666666664,0,0,1,🌅 Early-Midday (6am-2pm),12,18
4,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
4,0,0,4,189,2,138.9,1,0,0,12.0,7.56,37.8,16,0.39375,0,0,1,🌅 Early-Midday (6am-2pm),10,15
6,0,0,12,454,4,405.4,1,1,0,12.0,54.48,34.92307692307692,144,0.9458333333333333,0,1,1,🌅 Early-Midday (6am-2pm),5,13
3,0,0,3,179,1,107.9,0,0,0,12.0,5.37,44.75,9,0.3729166666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
5,0,0,6,178,4,197.8,0,0,0,12.0,10.68,25.428571428571427,36,0.37083333333333335,0,0,1,🌅 Early-Midday (6am-2pm),10,14
5,0,0,4,116,2,131.6,0,0,0,12.0,4.64,23.2,16,0.24166666666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),17,23
4,0,0,2,151,0,75.1,0,0,0,12.0,3.02,50.333333333333336,4,0.3145833333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
5,0,0,3,116,1,101.6,0,0,0,12.0,3.48,29.0,9,0.24166666666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),15,21
3,0,0,6,239,3,203.9,1,0,0,12.0,14.34,34.142857142857146,36,0.4979166666666667,0,0,1,🌅 Early-Midday (6am-2pm),11,18
3,0,0,5,34,1,153.4,0,0,0,12.0,1.7,5.666666666666667,25,0.07083333333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
6,0,0,4,90,1,129.0,0,0,0,12.0,3.6,18.0,16,0.1875,0,1,2,🌆 Afternoon-Evening (3pm-8pm),17,23
6,0,0,5,141,3,164.1,0,0,0,12.0,7.05,23.5,25,0.29375,0,1,1,🌅 Early-Midday (6am-2pm),11,18
4,0,0,10,423,3,342.3,1,1,0,12.0,42.3,38.45454545454545,100,0.88125,0,0,1,🌅 Early-Midday (6am-2pm),7,16
2,0,0,8,374,5,277.4,1,1,0,12.0,29.92,41.55555555555556,64,0.7791666666666667,1,0,1,🌅 Early-Midday (6am-2pm),3,10
5,0,0,2,151,0,75.1,0,0,0,12.0,3.02,50.333333333333336,4,0.3145833333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
2,0,0,5,140,1,164.0,0,0,0,12.0,7.0,23.333333333333332,25,0.2916666666666667,1,0,2,🌆 Afternoon-Evening (3pm-8pm),15,19
2,0,1,5,55,2,155.5,0,0,2,12.0,2.75,9.166666666666666,25,0.11458333333333333,1,0,2,🌆 Afternoon-Evening (3pm-8pm),15,21
3,0,0,8,479,7,287.9,1,1,0,12.0,38.32,53.22222222222222,64,0.9979166666666667,0,0,1,🌅 Early-Midday (6am-2pm),6,15
4,0,0,12,299,7,389.9,1,1,0,12.0,35.88,23.0,144,0.6229166666666667,0,0,1,🌅 Early-Midday (6am-2pm),3,10
6,0,0,6,321,4,212.1,1,0,0,12.0,19.26,45.857142857142854,36,0.66875,0,1,1,🌅 Early-Midday (6am-2pm),8,15
4,0,0,3,199,1,109.9,1,0,0,12.0,5.97,49.75,9,0.41458333333333336,0,0,1,🌅 Early-Midday (6am-2pm),14,18
5,0,0,5,36,3,153.6,0,0,0,12.0,1.8,6.0,25,0.075,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
4,0,0,4,90,3,129.0,0,0,0,12.0,3.6,18.0,16,0.1875,0,0,1,🌅 Early-Midday (6am-2pm),13,21
4,0,1,3,82,0,98.2,0,0,2,12.0,2.46,20.5,9,0.17083333333333334,0,0,2,🌆 Afternoon-Evening (3pm-8pm),17,23
5,0,0,7,225,3,232.5,1,0,0,12.0,15.75,28.125,49,0.46875,0,0,1,🌅 Early-Midday (6am-2pm),8,15
3,0,0,4,231,4,143.1,1,0,0,12.0,9.24,46.2,16,0.48125,0,0,1,🌅 Early-Midday (6am-2pm),13,21
5,0,0,4,104,1,130.4,0,0,0,12.0,4.16,20.8,16,0.21666666666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
4,0,0,7,324,6,242.4,1,1,0,12.0,22.68,40.5,49,0.675,0,0,1,🌅 Early-Midday (6am-2pm),4,8
2,0,0,7,301,8,240.1,1,1,0,12.0,21.07,37.625,49,0.6270833333333333,1,0,1,🌅 Early-Midday (6am-2pm),1,5
5,0,0,4,44,2,124.4,0,0,0,12.0,1.76,8.8,16,0.09166666666666666,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
5,0,0,4,165,2,136.5,0,0,0,12.0,6.6,33.0,16,0.34375,0,0,1,🌅 Early-Midday (6am-2pm),13,20
3,0,0,10,339,4,333.9,1,1,0,12.0,33.9,30.818181818181817,100,0.70625,0,0,1,🌅 Early-Midday (6am-2pm),2,6
5,0,0,5,216,4,171.6,1,0,0,12.0,10.8,36.0,25,0.45,0,0,1,🌅 Early-Midday (6am-2pm),12,20
6,0,0,4,178,2,137.8,0,0,0,12.0,7.12,35.6,16,0.37083333333333335,0,1,2,🌆 Afternoon-Evening (3pm-8pm),20,23
3,0,0,3,176,1,107.6,0,0,0,12.0,5.28,44.0,9,0.36666666666666664,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
6,0,0,4,158,2,135.8,0,0,0,12.0,6.32,31.6,16,0.32916666666666666,0,1,2,🌆 Afternoon-Evening (3pm-8pm),15,23
5,0,0,7,398,6,249.8,1,1,0,12.0,27.86,49.75,49,0.8291666666666667,0,0,1,🌅 Early-Midday (6am-2pm),2,10
5,0,0,6,198,3,199.8,1,0,0,12.0,11.88,28.285714285714285,36,0.4125,0,0,1,🌅 Early-Midday (6am-2pm),10,19
6,0,0,12,374,7,397.4,1,1,0,12.0,44.88,28.76923076923077,144,0.7791666666666667,0,1,1,🌅 Early-Midday (6am-2pm),5,10
3,0,0,9,450,8,315.0,1,1,0,12.0,40.5,45.0,81,0.9375,0,0,1,🌅 Early-Midday (6am-2pm),7,15
4,0,0,4,92,1,129.2,0,0,0,12.0,3.68,18.4,16,0.19166666666666668,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
5,0,0,2,40,0,64.0,0,0,0,12.0,0.8,13.333333333333334,4,0.08333333333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
6,0,0,5,240,4,174.0,1,0,0,12.0,12.0,40.0,25,0.5,0,1,1,🌅 Early-Midday (6am-2pm),14,18
6,0,0,2,128,1,72.8,0,0,0,12.0,2.56,42.666666666666664,4,0.26666666666666666,0,1,2,🌆 Afternoon-Evening (3pm-8pm),19,23
2,0,0,5,80,1,158.0,0,0,0,12.0,4.0,13.333333333333334,25,0.16666666666666666,1,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
6,0,0,4,176,0,137.6,0,0,0,12.0,7.04,35.2,16,0.36666666666666664,0,1,2,🌆 Afternoon-Evening (3pm-8pm),17,22
4,0,0,5,137,2,163.7,0,0,0,12.0,6.85,22.833333333333332,25,0.28541666666666665,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
4,0,0,5,177,1,167.7,0,0,0,12.0,8.85,29.5,25,0.36875,0,0,1,🌅 Early-Midday (6am-2pm),14,18
6,0,0,7,204,4,230.4,1,0,0,12.0,14.28,25.5,49,0.425,0,1,1,🌅 Early-Midday (6am-2pm),11,21
4,0,0,6,150,3,195.0,0,0,0,12.0,9.0,21.428571428571427,36,0.3125,0,0,1,🌅 Early-Midday (6am-2pm),12,18
2,0,0,8,429,4,282.9,1,1,0,12.0,34.32,47.666666666666664,64,0.89375,1,0,1,🌅 Early-Midday (6am-2pm),1,10
6,0,0,11,425,7,372.5,1,1,0,12.0,46.75,35.416666666666664,121,0.8854166666666666,0,1,1,🌅 Early-Midday (6am-2pm),1,9
2,0,0,7,436,3,253.6,1,1,0,12.0,30.52,54.5,49,0.9083333333333333,1,0,1,🌅 Early-Midday (6am-2pm),2,7
4,0,0,5,215,2,171.5,1,0,0,12.0,10.75,35.833333333333336,25,0.4479166666666667,0,0,1,🌅 Early-Midday (6am-2pm),12,18
2,0,0,4,168,2,136.8,0,0,0,12.0,6.72,33.6,16,0.35,1,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
2,0,0,12,335,8,393.5,1,1,0,12.0,40.2,25.76923076923077,144,0.6979166666666666,1,0,1,🌅 Early-Midday (6am-2pm),2,11
5,0,0,12,265,6,386.5,1,1,0,12.0,31.8,20.384615384615383,144,0.5520833333333334,0,0,1,🌅 Early-Midday (6am-2pm),5,14
2,0,0,9,322,5,302.2,1,1,0,12.0,28.98,32.2,81,0.6708333333333333,1,0,1,🌅 Early-Midday (6am-2pm),5,9
4,0,0,10,309,5,330.9,1,1,0,12.0,30.9,28.09090909090909,100,0.64375,0,0,1,🌅 Early-Midday (6am-2pm),7,14
5,0,0,10,435,6,343.5,1,1,0,12.0,43.5,39.54545454545455,100,0.90625,0,0,1,🌅 Early-Midday (6am-2pm),7,13
4,0,0,3,120,2,102.0,0,0,0,12.0,3.6,30.0,9,0.25,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
6,0,0,9,346,4,304.6,1,1,0,12.0,31.14,34.6,81,0.7208333333333333,0,1,1,🌅 Early-Midday (6am-2pm),4,13
5,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
4,0,0,5,283,4,178.3,1,0,0,12.0,14.15,47.166666666666664,25,0.5895833333333333,0,0,1,🌅 Early-Midday (6am-2pm),9,14
6,0,0,5,208,5,170.8,1,0,0,12.0,10.4,34.666666666666664,25,0.43333333333333335,0,1,1,🌅 Early-Midday (6am-2pm),9,13
4,0,0,3,146,4,104.6,0,0,0,12.0,4.38,36.5,9,0.30416666666666664,0,0,1,🌅 Early-Midday (6am-2pm),14,22
5,0,0,5,269,2,176.9,1,0,0,12.0,13.45,44.833333333333336,25,0.5604166666666667,0,0,1,🌅 Early-Midday (6am-2pm),11,19
6,0,0,5,101,3,160.1,0,0,0,12.0,5.05,16.833333333333332,25,0.21041666666666667,0,1,2,🌆 Afternoon-Evening (3pm-8pm),16,23
6,0,0,8,447,5,284.7,1,1,0,12.0,35.76,49.666666666666664,64,0.93125,0,1,1,🌅 Early-Midday (6am-2pm),5,13
6,0,0,3,196,3,109.6,1,0,0,12.0,5.88,49.0,9,0.4083333333333333,0,1,1,🌅 Early-Midday (6am-2pm),13,20
5,0,0,4,165,0,136.5,0,0,0,12.0,6.6,33.0,16,0.34375,0,0,2,🌆 Afternoon-Evening (3pm-8pm),15,23
4,0,0,2,127,2,72.7,0,0,0,12.0,2.54,42.333333333333336,4,0.26458333333333334,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
4,0,0,4,75,0,127.5,0,0,0,12.0,3.0,15.0,16,0.15625,0,0,2,🌆 Afternoon-Evening (3pm-8pm),17,23
5,0,0,8,425,3,282.5,1,1,0,12.0,34.0,47.22222222222222,64,0.8854166666666666,0,0,1,🌅 Early-Midday (6am-2pm),4,10
2,0,0,8,398,6,279.8,1,1,0,12.0,31.84,44.22222222222222,64,0.8291666666666667,1,0,1,🌅 Early-Midday (6am-2pm),7,12
2,0,0,3,154,2,105.4,0,0,0,12.0,4.62,38.5,9,0.32083333333333336,1,0,1,🌅 Early-Midday (6am-2pm),12,18
3,0,0,12,352,8,395.2,1,1,0,12.0,42.24,27.076923076923077,144,0.7333333333333333,0,0,1,🌅 Early-Midday (6am-2pm),6,14
3,0,0,9,401,7,310.1,1,1,0,12.0,36.09,40.1,81,0.8354166666666667,0,0,1,🌅 Early-Midday (6am-2pm),6,16
4,0,0,7,298,3,239.8,1,1,0,12.0,20.86,37.25,49,0.6208333333333333,0,0,1,🌅 Early-Midday (6am-2pm),10,20
4,0,0,11,453,3,375.3,1,1,0,12.0,49.83,37.75,121,0.94375,0,0,1,🌅 Early-Midday (6am-2pm),3,9
5,0,0,11,422,7,372.2,1,1,0,12.0,46.42,35.166666666666664,121,0.8791666666666667,0,0,1,🌅 Early-Midday (6am-2pm),1,8
5,0,0,11,355,6,365.5,1,1,0,12.0,39.05,29.583333333333332,121,0.7395833333333334,0,0,1,🌅 Early-Midday (6am-2pm),5,9
3,0,0,3,96,2,99.6,0,0,0,12.0,2.88,24.0,9,0.2,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
6,0,0,3,93,3,99.3,0,0,0,12.0,2.79,23.25,9,0.19375,0,1,2,🌆 Afternoon-Evening (3pm-8pm),18,22
3,0,0,6,280,3,208.0,1,0,0,12.0,16.8,40.0,36,0.5833333333333334,0,0,1,🌅 Early-Midday (6am-2pm),9,16
6,0,0,11,315,8,361.5,1,1,0,12.0,34.65,26.25,121,0.65625,0,1,1,🌅 Early-Midday (6am-2pm),3,11
6,0,0,6,154,2,195.4,0,0,0,12.0,9.24,22.0,36,0.32083333333333336,0,1,1,🌅 Early-Midday (6am-2pm),12,17
5,0,0,11,334,6,363.4,1,1,0,12.0,36.74,27.833333333333332,121,0.6958333333333333,0,0,1,🌅 Early-Midday (6am-2pm),1,6
2,0,0,2,73,1,67.3,0,0,0,12.0,1.46,24.333333333333332,4,0.15208333333333332,1,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
5,0,0,3,76,4,97.6,0,0,0,12.0,2.28,19.0,9,0.15833333333333333,0,0,1,🌅 Early-Midday (6am-2pm),14,23
5,0,0,8,275,4,267.5,1,1,0,12.0,22.0,30.555555555555557,64,0.5729166666666666,0,0,1,🌅 Early-Midday (6am-2pm),7,13
6,0,0,2,152,2,75.2,0,0,0,12.0,3.04,50.666666666666664,4,0.31666666666666665,0,1,2,🌆 Afternoon-Evening (3pm-8pm),16,23
6,0,1,7,328,8,242.8,1,1,2,12.0,22.96,41.0,49,0.6833333333333333,0,1,1,🌅 Early-Midday (6am-2pm),1,6
6,0,0,8,347,5,274.7,1,1,0,12.0,27.76,38.55555555555556,64,0.7229166666666667,0,1,1,🌅 Early-Midday (6am-2pm),1,8
3,0,0,8,437,6,283.7,1,1,0,12.0,34.96,48.55555555555556,64,0.9104166666666667,0,0,1,🌅 Early-Midday (6am-2pm),6,12
4,0,0,5,157,1,165.7,0,0,0,12.0,7.85,26.166666666666668,25,0.32708333333333334,0,0,1,🌅 Early-Midday (6am-2pm),12,19
2,0,0,4,139,0,133.9,0,0,0,12.0,5.56,27.8,16,0.28958333333333336,1,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
3,0,0,5,40,0,154.0,0,0,0,12.0,2.0,6.666666666666667,25,0.08333333333333333,0,0,2,🌆 Afternoon-Evening (3pm-8pm),15,23
5,0,0,11,419,8,371.9,1,1,0,12.0,46.09,34.916666666666664,121,0.8729166666666667,0,0,1,🌅 Early-Midday (6am-2pm),1,9
3,0,0,8,225,3,262.5,1,0,0,12.0,18.0,25.0,64,0.46875,0,0,1,🌅 Early-Midday (6am-2pm),9,16
4,0,0,4,104,3,130.4,0,0,0,12.0,4.16,20.8,16,0.21666666666666667,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
6,0,0,11,419,4,371.9,1,1,0,12.0,46.09,34.916666666666664,121,0.8729166666666667,0,1,1,🌅 Early-Midday (6am-2pm),3,7
6,0,0,4,67,3,126.7,0,0,0,12.0,2.68,13.4,16,0.13958333333333334,0,1,1,🌅 Early-Midday (6am-2pm),14,23
4,0,0,7,219,5,231.9,1,0,0,12.0,15.33,27.375,49,0.45625,0,0,1,🌅 Early-Midday (6am-2pm),10,19
6,0,0,6,137,2,193.7,0,0,0,12.0,8.22,19.571428571428573,36,0.28541666666666665,0,1,1,🌅 Early-Midday (6am-2pm),14,21
6,0,0,4,69,2,126.9,0,0,0,12.0,2.76,13.8,16,0.14375,0,1,2,🌆 Afternoon-Evening (3pm-8pm),17,23
5,0,0,2,177,3,77.7,0,0,0,12.0,3.54,59.0,4,0.36875,0,0,2,🌆 Afternoon-Evening (3pm-8pm),17,23
2,0,0,10,467,8,346.7,1,1,0,12.0,46.7,42.45454545454545,100,0.9729166666666667,1,0,1,🌅 Early-Midday (6am-2pm),7,14
5,0,0,7,262,2,236.2,1,1,0,12.0,18.34,32.75,49,0.5458333333333333,0,0,1,🌅 Early-Midday (6am-2pm),9,14
2,0,0,3,64,3,96.4,0,0,0,12.0,1.92,16.0,9,0.13333333333333333,1,0,2,🌆 Afternoon-Evening (3pm-8pm),15,21
3,0,0,5,92,3,159.2,0,0,0,12.0,4.6,15.333333333333334,25,0.19166666666666668,0,0,1,🌅 Early-Midday (6am-2pm),12,16
2,0,0,6,148,4,194.8,0,0,0,12.0,8.88,21.142857142857142,36,0.30833333333333335,1,0,1,🌅 Early-Midday (6am-2pm),14,23
4,0,0,5,48,3,154.8,0,0,0,12.0,2.4,8.0,25,0.1,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
2,0,0,3,215,3,111.5,1,0,0,12.0,6.45,53.75,9,0.4479166666666667,1,0,1,🌅 Early-Midday (6am-2pm),12,21
6,0,0,6,232,2,203.2,1,0,0,12.0,13.92,33.142857142857146,36,0.48333333333333334,0,1,1,🌅 Early-Midday (6am-2pm),12,22
5,0,0,4,210,4,141.0,1,0,0,12.0,8.4,42.0,16,0.4375,0,0,1,🌅 Early-Midday (6am-2pm),10,18
5,0,0,2,62,0,66.2,0,0,0,12.0,1.24,20.666666666666668,4,0.12916666666666668,0,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
2,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,1,0,0,🚫 No Work,0,0
4,0,0,7,289,2,238.9,1,1,0,12.0,20.23,36.125,49,0.6020833333333333,0,0,1,🌅 Early-Midday (6am-2pm),8,15
3,0,0,10,289,6,328.9,1,1,0,12.0,28.9,26.272727272727273,100,0.6020833333333333,0,0,1,🌅 Early-Midday (6am-2pm),1,10
5,0,0,5,274,4,177.4,1,0,0,12.0,13.7,45.666666666666664,25,0.5708333333333333,0,0,1,🌅 Early-Midday (6am-2pm),11,18
4,0,0,5,139,2,163.9,0,0,0,12.0,6.95,23.166666666666668,25,0.28958333333333336,0,0,2,🌆 Afternoon-Evening (3pm-8pm),17,23
7,1,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
4,0,0,12,393,6,399.3,1,1,0,12.0,47.16,30.23076923076923,144,0.81875,0,0,1,🌅 Early-Midday (6am-2pm),3,10
7,1,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0.0,0,0,0,🚫 No Work,0,0
5,0,0,5,192,1,169.2,1,0,0,12.0,9.6,32.0,25,0.4,0,0,1,🌅 Early-Midday (6am-2pm),12,18
6,0,0,9,473,8,317.3,1,1,0,12.0,42.57,47.3,81,0.9854166666666667,0,1,1,🌅 Early-Midday (6am-2pm),7,13
3,0,0,7,263,4,236.3,1,1,0,12.0,18.41,32.875,49,0.5479166666666667,0,0,1,🌅 Early-Midday (6am-2pm),4,11
2,0,0,6,208,3,200.8,1,0,0,12.0,12.48,29.714285714285715,36,0.43333333333333335,1,0,1,🌅 Early-Midday (6am-2pm),9,18
3,0,0,9,279,5,297.9,1,1,0,12.0,25.11,27.9,81,0.58125,0,0,1,🌅 Early-Midday (6am-2pm),1,6
6,0,0,5,360,4,186.0,1,0,0,12.0,18.0,60.0,25,0.75,0,1,1,🌅 Early-Midday (6am-2pm),9,16
3,0,0,4,120,1,132.0,0,0,0,12.0,4.8,24.0,16,0.25,0,0,1,🌅 Early-Midday (6am-2pm),14,19
3,0,0,5,287,4,178.7,1,0,0,12.0,14.35,47.833333333333336,25,0.5979166666666667,0,0,1,🌅 Early-Midday (6am-2pm),9,15
4,0,0,12,430,4,403.0,1,1,0,12.0,51.6,33.07692307692308,144,0.8958333333333334,0,0,1,🌅 Early-Midday (6am-2pm),1,5
3,0,0,11,363,6,366.3,1,1,0,12.0,39.93,30.25,121,0.75625,0,0,1,🌅 Early-Midday (6am-2pm),5,11
2,0,0,12,251,3,385.1,1,1,0,12.0,30.12,19.307692307692307,144,0.5229166666666667,1,0,1,🌅 Early-Midday (6am-2pm),2,9
4,0,0,11,260,7,356.0,1,1,0,12.0,28.6,21.666666666666668,121,0.5416666666666666,0,0,1,🌅 Early-Midday (6am-2pm),4,14
6,0,0,2,128,0,72.8,0,0,0,12.0,2.56,42.666666666666664,4,0.26666666666666666,0,1,2,🌆 Afternoon-Evening (3pm-8pm),17,23
4,0,0,5,171,4,167.1,0,0,0,12.0,8.55,28.5,25,0.35625,0,0,1,🌅 Early-Midday (6am-2pm),11,18
3,0,0,11,339,4,363.9,1,1,0,12.0,37.29,28.25,121,0.70625,0,0,1,🌅 Early-Midday (6am-2pm),3,9
5,0,0,4,72,0,127.2,0,0,0,12.0,2.88,14.4,16,0.15,0,0,2,🌆 Afternoon-Evening (3pm-8pm),20,23
5,0,0,5,239,3,173.9,1,0,0,12.0,11.95,39.833333333333336,25,0.4979166666666667,0,0,1,🌅 Early-Midday (6am-2pm),9,16
5,0,0,8,257,6,265.7,1,1,0,12.0,20.56,28.555555555555557,64,0.5354166666666667,0,0,1,🌅 Early-Midday (6am-2pm),2,9
2,0,0,11,376,8,367.6,1,1,0,12.0,41.36,31.333333333333332,121,0.7833333333333333,1,0,1,🌅 Early-Midday (6am-2pm),1,8
2,0,1,4,51,3,125.1,0,0,2,12.0,2.04,10.2,16,0.10625,1,0,2,🌆 Afternoon-Evening (3pm-8pm),15,23
4,0,0,2,112,0,71.2,0,0,0,12.0,2.24,37.333333333333336,4,0.23333333333333334,0,0,2,🌆 Afternoon-Evening (3pm-8pm),19,23
3,0,0,7,186,3,228.6,1,0,0,12.0,13.02,23.25,49,0.3875,0,0,1,🌅 Early-Midday (6am-2pm),9,13
4,0,0,5,139,3,163.9,0,0,0,12.0,6.95,23.166666666666668,25,0.28958333333333336,0,0,1,🌅 Early-Midday (6am-2pm),12,18
2,0,0,4,78,3,127.8,0,0,0,12.0,3.12,15.6,16,0.1625,1,0,2,🌆 Afternoon-Evening (3pm-8pm),18,23
3,0,0,9,265,6,296.5,1,1,0,12.0,23.85,26.5,81,0.5520833333333334,0,0,1,🌅 Early-Midday (6am-2pm),8,14
5,0,1,4,127,0,132.7,0,0,2,12.0,5.08,25.4,16,0.26458333333333334,0,0,2,🌆 Afternoon-Evening (3pm-8pm),16,23
2,0,0,8,423,4,282.3,1,1,0,12.0,33.84,47.0,64,0.88125,1,0,1,🌅 Early-Midday (6am-2pm),4,12
2,0,0,3,114,3,101.4,0,0,0,12.0,3.42,28.5,9,0.2375,1,0,2,🌆 Afternoon-Evening (3pm-8pm),17,23
6,0,0,5,70,2,157.0,0,0,0,12.0,3.5,11.666666666666666,25,0.14583333333333334,0,1,2,🌆 Afternoon-Evening (3pm-8pm),16,23
4,0,0,5,174,0,167.4,0,0,0,12.0,8.7,29.0,25,0.3625,0,0,2,🌆 Afternoon-Evening (3pm-8pm),17,23
4,0,0,9,240,8,294.0,1,1,0,12.0,21.6,24.0,81,0.5,0,0,1,🌅 Early-Midday (6am-2pm),2,7
6,0,0,9,280,6,298.0,1,1,0,12.0,25.2,28.0,81,0.5833333333333334,0,1,1,🌅 Early-Midday (6am-2pm),8,18
