dayOfWeek,isWeekend,isHoliday,sessionCount,deepWorkMinutes,calendarEventCount,startHour,endHour,workload_score,is_high_intensity,is_very_productive,day_category,estimated_duration,sessions_x_deepwork,events_x_sessions,deepwork_per_session,sessionCount_sq,deepWork_sq,sessionCount_log,deepWork_log,deepwork_ratio,session_density,is_monday,is_friday,is_wednesday,cat_6,cat_4,cat_5,cat_binary,cat_3,predicted_category,category_name
5,0,0,11,477,6,1,8,377.7,1,1,0,12.0,52.47,66,39.75,121,63.2025,2.4849066497880004,6.169610732491456,0.99375,0.9166666666666666,0,0,0,1,1,1,1,1,1,Early-Midday
6,0,0,12,412,8,1,7,401.2,1,1,0,12.0,49.44,96,31.692307692307693,144,47.151111111111106,2.5649493574615367,6.023447592961033,0.8583333333333333,1.0,0,1,0,1,1,1,1,1,1,Early-Midday
2,0,0,2,58,2,19,23,65.8,0,0,0,12.0,1.16,4,19.333333333333332,4,0.9344444444444444,1.0986122886681098,4.07753744390572,0.12083333333333333,0.16666666666666666,1,0,0,5,3,4,2,2,2,Afternoon-Evening
2,0,0,4,47,2,17,23,124.7,0,0,0,12.0,1.88,8,9.4,16,0.6136111111111111,1.6094379124341003,3.871201010907891,0.09791666666666667,0.3333333333333333,1,0,0,5,3,4,2,2,2,Afternoon-Evening
4,0,0,2,77,3,15,19,67.7,0,0,0,12.0,1.54,6,25.666666666666668,4,1.6469444444444448,1.0986122886681098,4.356708826689592,0.16041666666666668,0.16666666666666666,0,0,1,4,2,3,2,2,2,Afternoon-Evening
3,0,0,4,48,0,18,23,124.8,0,0,0,12.0,1.92,0,9.6,16,0.6400000000000001,1.6094379124341003,3.8918202981106265,0.1,0.3333333333333333,0,0,0,5,3,4,2,2,2,Afternoon-Evening
2,0,0,9,257,7,6,15,295.7,1,1,0,12.0,23.13,63,25.7,81,18.346944444444443,2.302585092994046,5.552959584921617,0.5354166666666667,0.75,1,0,0,1,1,1,1,1,1,Early-Midday
4,0,0,9,433,4,7,13,313.3,1,1,0,12.0,38.97,36,43.3,81,52.08027777777778,2.302585092994046,6.073044534100405,0.9020833333333333,0.75,0,0,1,1,1,1,1,1,1,Early-Midday
2,0,0,4,94,0,17,23,129.4,0,0,0,12.0,3.76,0,18.8,16,2.4544444444444444,1.6094379124341003,4.553876891600541,0.19583333333333333,0.3333333333333333,1,0,0,5,3,4,2,2,2,Afternoon-Evening
4,0,0,2,111,3,20,23,71.1,0,0,0,12.0,2.22,6,37.0,4,3.4225000000000003,1.0986122886681098,4.718498871295094,0.23125,0.16666666666666666,0,0,1,5,3,4,2,2,2,Afternoon-Evening
2,0,0,5,145,4,14,19,164.5,0,0,0,12.0,7.25,20,24.166666666666668,25,5.840277777777777,1.791759469228055,4.983606621708336,0.3020833333333333,0.4166666666666667,1,0,0,4,2,3,2,1,1,Early-Midday
6,0,0,3,146,1,20,23,104.6,0,0,0,12.0,4.38,3,36.5,9,5.92111111111111,1.3862943611198906,4.990432586778736,0.30416666666666664,0.25,0,1,0,5,3,4,2,2,2,Afternoon-Evening
5,0,0,9,344,6,4,9,304.4,1,1,0,12.0,30.96,54,34.4,81,32.87111111111111,2.302585092994046,5.84354441703136,0.7166666666666667,0.75,0,0,0,1,1,1,1,1,1,Early-Midday
3,0,0,12,293,4,2,8,389.3,1,1,0,12.0,35.16,48,22.53846153846154,144,23.84694444444445,2.5649493574615367,5.683579767338681,0.6104166666666667,1.0,0,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,8,248,6,8,14,264.8,1,1,0,12.0,19.84,48,27.555555555555557,64,17.084444444444447,2.1972245773362196,5.517452896464707,0.5166666666666667,0.6666666666666666,0,0,0,1,1,1,1,1,1,Early-Midday
4,0,0,11,326,3,6,12,362.6,1,1,0,12.0,35.86,33,27.166666666666668,121,29.521111111111114,2.4849066497880004,5.7899601708972535,0.6791666666666667,0.9166666666666666,0,0,1,1,1,1,1,1,1,Early-Midday
4,0,0,6,211,1,12,16,201.1,1,0,0,12.0,12.66,6,30.142857142857142,36,12.366944444444444,1.9459101490553132,5.356586274672012,0.4395833333333333,0.5,0,0,1,3,2,2,1,1,1,Early-Midday
3,0,0,6,176,4,14,22,197.6,0,0,0,12.0,10.56,24,25.142857142857142,36,8.604444444444443,1.9459101490553132,5.176149732573829,0.36666666666666664,0.5,0,0,0,4,2,3,2,1,1,Early-Midday
5,0,0,5,38,1,15,22,153.8,0,0,0,12.0,1.9,5,6.333333333333333,25,0.4011111111111111,1.791759469228055,3.6635616461296463,0.07916666666666666,0.4166666666666667,0,0,0,4,2,3,2,2,2,Afternoon-Evening
5,0,0,12,245,3,7,12,384.5,1,1,0,12.0,29.4,36,18.846153846153847,144,16.673611111111107,2.5649493574615367,5.5053315359323625,0.5104166666666666,1.0,0,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,No Work
2,0,0,4,180,1,19,23,138.0,0,0,0,12.0,7.2,4,36.0,16,9.0,1.6094379124341003,5.198497031265826,0.375,0.3333333333333333,1,0,0,5,3,4,2,2,2,Afternoon-Evening
6,0,0,5,48,3,16,23,154.8,0,0,0,12.0,2.4,15,8.0,25,0.6400000000000001,1.791759469228055,3.8918202981106265,0.1,0.4166666666666667,0,1,0,4,2,3,2,2,2,Afternoon-Evening
2,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,No Work
6,0,1,8,350,6,4,13,275.0,1,1,2,12.0,28.0,48,38.888888888888886,64,34.02777777777777,2.1972245773362196,5.860786223465865,0.7291666666666666,0.6666666666666666,0,1,0,1,1,1,1,1,1,Early-Midday
4,0,1,10,242,5,4,8,324.2,1,1,2,12.0,24.2,50,22.0,100,16.267777777777777,2.3978952727983707,5.493061443340548,0.5041666666666667,0.8333333333333334,0,0,1,1,1,1,1,1,1,Early-Midday
2,0,0,6,65,2,13,22,186.5,0,0,0,12.0,3.9,12,9.285714285714286,36,1.173611111111111,1.9459101490553132,4.189654742026425,0.13541666666666666,0.5,1,0,0,4,2,3,2,1,1,Early-Midday
2,0,0,10,445,3,6,15,344.5,1,1,0,12.0,44.5,30,40.45454545454545,100,55.00694444444445,2.3978952727983707,6.100318952020064,0.9270833333333334,0.8333333333333334,1,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,7,225,2,10,20,232.5,1,0,0,12.0,15.75,14,28.125,49,14.0625,2.0794415416798357,5.420534999272286,0.46875,0.5833333333333334,0,0,0,2,1,2,1,1,1,Early-Midday
3,0,0,12,329,4,5,15,392.9,1,1,0,12.0,39.48,48,25.307692307692307,144,30.066944444444445,2.5649493574615367,5.799092654460526,0.6854166666666667,1.0,0,0,0,1,1,1,1,1,1,Early-Midday
4,0,0,8,404,5,3,10,280.4,1,1,0,12.0,32.32,40,44.888888888888886,64,45.33777777777778,2.1972245773362196,6.003887067106539,0.8416666666666667,0.6666666666666666,0,0,1,1,1,1,1,1,1,Early-Midday
2,0,0,5,153,4,14,23,165.3,0,0,0,12.0,7.65,20,25.5,25,6.5024999999999995,1.791759469228055,5.0369526024136295,0.31875,0.4166666666666667,1,0,0,4,2,3,2,1,1,Early-Midday
3,0,0,2,156,2,20,23,75.6,0,0,0,12.0,3.12,4,52.0,4,6.760000000000001,1.0986122886681098,5.056245805348308,0.325,0.16666666666666666,0,0,0,5,3,4,2,2,2,Afternoon-Evening
2,0,0,8,352,7,3,7,275.2,1,1,0,12.0,28.16,56,39.111111111111114,64,34.41777777777777,2.1972245773362196,5.8664680569332965,0.7333333333333333,0.6666666666666666,1,0,0,1,1,1,1,1,1,Early-Midday
4,0,0,4,211,3,13,20,141.1,1,0,0,12.0,8.44,12,42.2,16,12.366944444444444,1.6094379124341003,5.356586274672012,0.4395833333333333,0.3333333333333333,0,0,1,4,2,3,2,1,1,Early-Midday
4,0,0,5,156,4,10,15,165.6,0,0,0,12.0,7.8,20,26.0,25,6.760000000000001,1.791759469228055,5.056245805348308,0.325,0.4166666666666667,0,0,1,2,1,2,1,1,1,Early-Midday
2,0,0,7,358,6,8,17,245.8,1,1,0,12.0,25.06,42,44.75,49,35.60111111111111,2.0794415416798357,5.883322388488279,0.7458333333333333,0.5833333333333334,1,0,0,1,1,1,1,1,1,Early-Midday
6,0,0,3,148,0,19,23,104.8,0,0,0,12.0,4.44,0,37.0,9,6.084444444444445,1.3862943611198906,5.003946305945459,0.30833333333333335,0.25,0,1,0,5,3,4,2,2,2,Afternoon-Evening
6,0,0,3,115,2,17,23,101.5,0,0,0,12.0,3.45,6,28.75,9,3.6736111111111116,1.3862943611198906,4.7535901911063645,0.23958333333333334,0.25,0,1,0,5,3,4,2,2,2,Afternoon-Evening
5,0,0,3,31,2,17,22,93.1,0,0,0,12.0,0.93,6,7.75,9,0.2669444444444445,1.3862943611198906,3.4657359027997265,0.06458333333333334,0.25,0,0,0,5,3,4,2,2,2,Afternoon-Evening
6,0,0,10,475,3,1,7,347.5,1,1,0,12.0,47.5,30,43.18181818181818,100,62.673611111111114,2.3978952727983707,6.16541785423142,0.9895833333333334,0.8333333333333334,0,1,0,1,1,1,1,1,1,Early-Midday
3,0,0,7,465,8,6,12,256.5,1,1,0,12.0,32.55,56,58.125,49,60.0625,2.0794415416798357,6.144185634125646,0.96875,0.5833333333333334,0,0,0,1,1,1,1,1,1,Early-Midday
4,0,0,5,123,3,12,18,162.3,0,0,0,12.0,6.15,15,20.5,25,4.2025,1.791759469228055,4.820281565605037,0.25625,0.4166666666666667,0,0,1,3,2,2,1,1,1,Early-Midday
6,0,0,6,295,2,9,18,209.5,1,0,0,12.0,17.7,12,42.142857142857146,36,24.173611111111114,1.9459101490553132,5.69035945432406,0.6145833333333334,0.5,0,1,0,2,1,2,1,1,1,Early-Midday
6,0,0,3,52,1,20,23,95.2,0,0,0,12.0,1.56,3,13.0,9,0.7511111111111112,1.3862943611198906,3.970291913552122,0.10833333333333334,0.25,0,1,0,5,3,4,2,2,2,Afternoon-Evening
4,0,0,9,324,5,9,19,302.4,1,1,0,12.0,29.16,45,32.4,81,29.160000000000004,2.302585092994046,5.783825182329737,0.675,0.75,0,0,1,2,1,2,1,1,1,Early-Midday
3,0,0,5,257,4,10,17,175.7,1,0,0,12.0,12.85,20,42.833333333333336,25,18.346944444444443,1.791759469228055,5.552959584921617,0.5354166666666667,0.4166666666666667,0,0,0,2,1,2,1,1,1,Early-Midday
4,0,0,5,264,6,9,19,176.4,1,0,0,12.0,13.2,30,44.0,25,19.360000000000003,1.791759469228055,5.579729825986222,0.55,0.4166666666666667,0,0,1,2,1,2,1,1,1,Early-Midday
2,0,0,4,181,5,10,16,138.1,1,0,0,12.0,7.24,20,36.2,16,9.100277777777777,1.6094379124341003,5.204006687076795,0.3770833333333333,0.3333333333333333,1,0,0,2,1,2,1,1,1,Early-Midday
2,0,0,2,118,0,19,23,71.8,0,0,0,12.0,2.36,0,39.333333333333336,4,3.8677777777777775,1.0986122886681098,4.77912349311153,0.24583333333333332,0.16666666666666666,1,0,0,5,3,4,2,2,2,Afternoon-Evening
4,0,0,6,213,2,11,18,201.3,1,0,0,12.0,12.78,12,30.428571428571427,36,12.6025,1.9459101490553132,5.365976015021851,0.44375,0.5,0,0,1,3,2,2,1,1,1,Early-Midday
2,0,0,7,218,2,9,16,231.8,1,0,0,12.0,15.26,14,27.25,49,13.20111111111111,2.0794415416798357,5.389071729816501,0.45416666666666666,0.5833333333333334,1,0,0,2,1,2,1,1,1,Early-Midday
5,0,0,11,394,6,1,9,369.4,1,1,0,12.0,43.34,66,32.833333333333336,121,43.121111111111105,2.4849066497880004,5.978885764901122,0.8208333333333333,0.9166666666666666,0,0,0,1,1,1,1,1,1,Early-Midday
2,0,0,8,325,4,8,14,272.5,1,1,0,12.0,26.0,32,36.111111111111114,64,29.340277777777782,2.1972245773362196,5.786897381366708,0.6770833333333334,0.6666666666666666,1,0,0,1,1,1,1,1,1,Early-Midday
6,0,0,10,332,3,5,15,333.2,1,1,0,12.0,33.2,30,30.181818181818183,100,30.617777777777775,2.3978952727983707,5.808142489980444,0.6916666666666667,0.8333333333333334,0,1,0,1,1,1,1,1,1,Early-Midday
4,0,1,2,52,1,16,23,65.2,0,0,2,12.0,1.04,2,17.333333333333332,4,0.7511111111111112,1.0986122886681098,3.970291913552122,0.10833333333333334,0.16666666666666666,0,0,1,4,2,3,2,2,2,Afternoon-Evening
6,0,0,4,195,3,14,22,139.5,1,0,0,12.0,7.8,12,39.0,16,10.5625,1.6094379124341003,5.278114659230517,0.40625,0.3333333333333333,0,1,0,4,2,3,2,1,1,Early-Midday
2,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,No Work
3,0,1,3,108,2,17,22,100.8,0,0,2,12.0,3.24,6,27.0,9,3.24,1.3862943611198906,4.6913478822291435,0.225,0.25,0,0,0,5,3,4,2,2,2,Afternoon-Evening
5,0,0,11,449,7,5,12,374.9,1,1,0,12.0,49.39,77,37.416666666666664,121,56.000277777777775,2.4849066497880004,6.1092475827643655,0.9354166666666667,0.9166666666666666,0,0,0,1,1,1,1,1,1,Early-Midday
3,0,0,5,114,4,12,17,161.4,0,0,0,12.0,5.7,20,19.0,25,3.61,1.791759469228055,4.74493212836325,0.2375,0.4166666666666667,0,0,0,3,2,2,1,1,1,Early-Midday
4,0,0,3,167,3,20,23,106.7,0,0,0,12.0,5.01,9,41.75,9,7.746944444444444,1.3862943611198906,5.123963979403259,0.34791666666666665,0.25,0,0,1,5,3,4,2,2,2,Afternoon-Evening
4,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,No Work
4,0,0,6,135,4,10,19,193.5,0,0,0,12.0,8.1,24,19.285714285714285,36,5.0625,1.9459101490553132,4.912654885736052,0.28125,0.5,0,0,1,2,1,2,1,1,1,Early-Midday
3,0,0,11,331,3,3,8,363.1,1,1,0,12.0,36.41,33,27.583333333333332,121,30.43361111111111,2.4849066497880004,5.805134968916488,0.6895833333333333,0.9166666666666666,0,0,0,1,1,1,1,1,1,Early-Midday
2,0,0,11,290,6,3,12,359.0,1,1,0,12.0,31.9,66,24.166666666666668,121,23.361111111111107,2.4849066497880004,5.673323267171493,0.6041666666666666,0.9166666666666666,1,0,0,1,1,1,1,1,1,Early-Midday
6,0,0,11,468,7,6,14,376.8,1,1,0,12.0,51.48,77,39.0,121,60.839999999999996,2.4849066497880004,6.150602768446279,0.975,0.9166666666666666,0,1,0,1,1,1,1,1,1,Early-Midday
3,0,0,10,343,5,2,12,334.3,1,1,0,12.0,34.3,50,31.181818181818183,100,32.68027777777778,2.3978952727983707,5.840641657373398,0.7145833333333333,0.8333333333333334,0,0,0,1,1,1,1,1,1,Early-Midday
4,0,0,9,244,4,2,11,294.4,1,1,0,12.0,21.96,36,24.4,81,16.537777777777777,2.302585092994046,5.501258210544727,0.5083333333333333,0.75,0,0,1,1,1,1,1,1,1,Early-Midday
5,0,0,5,214,1,13,20,171.4,1,0,0,12.0,10.7,5,35.666666666666664,25,12.721111111111112,1.791759469228055,5.3706380281276624,0.44583333333333336,0.4166666666666667,0,0,0,4,2,3,2,1,1,Early-Midday
2,0,0,4,140,0,17,23,134.0,0,0,0,12.0,5.6,0,28.0,16,5.4444444444444455,1.6094379124341003,4.948759890378168,0.2916666666666667,0.3333333333333333,1,0,0,5,3,4,2,2,2,Afternoon-Evening
4,0,0,5,225,1,13,20,172.5,1,0,0,12.0,11.25,5,37.5,25,14.0625,1.791759469228055,5.420534999272286,0.46875,0.4166666666666667,0,0,1,4,2,3,2,1,1,Early-Midday
3,0,0,4,47,3,19,23,124.7,0,0,0,12.0,1.88,12,9.4,16,0.6136111111111111,1.6094379124341003,3.871201010907891,0.09791666666666667,0.3333333333333333,0,0,0,5,3,4,2,2,2,Afternoon-Evening
6,0,0,8,329,4,6,16,272.9,1,1,0,12.0,26.32,32,36.55555555555556,64,30.066944444444445,2.1972245773362196,5.799092654460526,0.6854166666666667,0.6666666666666666,0,1,0,1,1,1,1,1,1,Early-Midday
4,0,0,3,119,2,19,23,101.9,0,0,0,12.0,3.57,6,29.75,9,3.9336111111111114,1.3862943611198906,4.787491742782046,0.24791666666666667,0.25,0,0,1,5,3,4,2,2,2,Afternoon-Evening
4,0,0,11,269,3,5,11,356.9,1,1,0,12.0,29.59,33,22.416666666666668,121,20.100277777777777,2.4849066497880004,5.598421958998375,0.5604166666666667,0.9166666666666666,0,0,1,1,1,1,1,1,1,Early-Midday
4,0,0,9,472,6,5,9,317.2,1,1,0,12.0,42.48,54,47.2,81,61.88444444444444,2.302585092994046,6.159095388491933,0.9833333333333333,0.75,0,0,1,1,1,1,1,1,1,Early-Midday
2,0,0,8,296,8,3,11,269.6,1,1,0,12.0,23.68,64,32.888888888888886,64,24.33777777777778,2.1972245773362196,5.6937321388027,0.6166666666666667,0.6666666666666666,1,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,6,222,3,13,23,202.2,1,0,0,12.0,13.32,18,31.714285714285715,36,13.690000000000001,1.9459101490553132,5.407171771460119,0.4625,0.5,0,0,0,4,2,3,2,1,1,Early-Midday
3,0,0,12,261,7,5,14,386.1,1,1,0,12.0,31.32,84,20.076923076923077,144,18.922499999999996,2.5649493574615367,5.568344503761097,0.54375,1.0,0,0,0,1,1,1,1,1,1,Early-Midday
3,0,0,3,164,2,19,23,106.4,0,0,0,12.0,4.92,6,41.0,9,7.471111111111111,1.3862943611198906,5.10594547390058,0.3416666666666667,0.25,0,0,0,5,3,4,2,2,2,Afternoon-Evening
4,0,0,11,314,7,1,10,361.4,1,1,0,12.0,34.54,77,26.166666666666668,121,27.387777777777778,2.4849066497880004,5.752572638825633,0.6541666666666667,0.9166666666666666,0,0,1,1,1,1,1,1,1,Early-Midday
5,0,0,5,217,4,9,17,171.7,1,0,0,12.0,10.85,20,36.166666666666664,25,13.080277777777779,1.791759469228055,5.384495062789089,0.45208333333333334,0.4166666666666667,0,0,0,2,1,2,1,1,1,Early-Midday
3,0,0,4,161,4,14,20,136.1,0,0,0,12.0,6.44,16,32.2,16,7.200277777777776,1.6094379124341003,5.087596335232384,0.33541666666666664,0.3333333333333333,0,0,0,4,2,3,2,1,1,Early-Midday
5,0,0,12,294,5,5,14,389.4,1,1,0,12.0,35.28,60,22.615384615384617,144,24.010000000000005,2.5649493574615367,5.68697535633982,0.6125,1.0,0,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,5,237,3,10,16,173.7,1,0,0,12.0,11.85,15,39.5,25,15.602500000000001,1.791759469228055,5.472270673671475,0.49375,0.4166666666666667,0,0,0,2,1,2,1,1,1,Early-Midday
4,0,0,9,363,7,2,10,306.3,1,1,0,12.0,32.67,63,36.3,81,36.6025,2.302585092994046,5.8971538676367405,0.75625,0.75,0,0,1,1,1,1,1,1,1,Early-Midday
4,0,0,10,302,8,5,12,330.2,1,1,0,12.0,30.2,80,27.454545454545453,100,25.334444444444443,2.3978952727983707,5.713732805509369,0.6291666666666667,0.8333333333333334,0,0,1,1,1,1,1,1,1,Early-Midday
2,0,0,4,162,1,14,20,136.2,0,0,0,12.0,6.48,4,32.4,16,7.290000000000001,1.6094379124341003,5.093750200806762,0.3375,0.3333333333333333,1,0,0,4,2,3,2,1,1,Early-Midday
6,0,0,5,279,5,10,16,177.9,1,0,0,12.0,13.95,25,46.5,25,21.622500000000002,1.791759469228055,5.634789603169249,0.58125,0.4166666666666667,0,1,0,2,1,2,1,1,1,Early-Midday
4,0,0,8,285,6,2,10,268.5,1,1,0,12.0,22.8,48,31.666666666666668,64,22.5625,2.1972245773362196,5.655991810819852,0.59375,0.6666666666666666,0,0,1,1,1,1,1,1,1,Early-Midday
2,0,0,7,296,6,5,14,239.6,1,1,0,12.0,20.72,42,37.0,49,24.33777777777778,2.0794415416798357,5.6937321388027,0.6166666666666667,0.5833333333333334,1,0,0,1,1,1,1,1,1,Early-Midday
2,0,0,5,70,4,13,19,157.0,0,0,0,12.0,3.5,20,11.666666666666666,25,1.3611111111111114,1.791759469228055,4.2626798770413155,0.14583333333333334,0.4166666666666667,1,0,0,4,2,3,2,1,1,Early-Midday
2,0,0,5,39,0,16,23,153.9,0,0,0,12.0,1.95,0,6.5,25,0.42250000000000004,1.791759469228055,3.6888794541139363,0.08125,0.4166666666666667,1,0,0,4,2,3,2,2,2,Afternoon-Evening
3,0,0,12,366,8,3,12,396.6,1,1,0,12.0,43.92,96,28.153846153846153,144,37.209999999999994,2.5649493574615367,5.905361848054571,0.7625,1.0,0,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,7,402,8,1,10,250.2,1,1,0,12.0,28.14,56,50.25,49,44.89,2.0794415416798357,5.998936561946683,0.8375,0.5833333333333334,0,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,4,229,4,12,21,142.9,1,0,0,12.0,9.16,16,45.8,16,14.566944444444445,1.6094379124341003,5.438079308923196,0.47708333333333336,0.3333333333333333,0,0,0,3,2,2,1,1,1,Early-Midday
5,0,0,5,37,0,20,23,153.7,0,0,0,12.0,1.85,0,6.166666666666667,25,0.3802777777777778,1.791759469228055,3.6375861597263857,0.07708333333333334,0.4166666666666667,0,0,0,5,3,4,2,2,2,Afternoon-Evening
6,0,0,10,408,8,5,10,340.8,1,1,0,12.0,40.8,80,37.09090909090909,100,46.239999999999995,2.3978952727983707,6.013715156042802,0.85,0.8333333333333334,0,1,0,1,1,1,1,1,1,Early-Midday
5,0,0,6,329,2,9,17,212.9,1,0,0,12.0,19.74,12,47.0,36,30.066944444444445,1.9459101490553132,5.799092654460526,0.6854166666666667,0.5,0,0,0,2,1,2,1,1,1,Early-Midday
2,0,0,7,263,5,10,16,236.3,1,1,0,12.0,18.41,35,32.875,49,19.213611111111113,2.0794415416798357,5.575949103146316,0.5479166666666667,0.5833333333333334,1,0,0,2,1,2,1,1,1,Early-Midday
2,0,0,11,258,8,4,12,355.8,1,1,0,12.0,28.38,88,21.5,121,18.49,2.4849066497880004,5.556828061699537,0.5375,0.9166666666666666,1,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,4,107,2,20,23,130.7,0,0,0,12.0,4.28,8,21.4,16,3.180277777777778,1.6094379124341003,4.68213122712422,0.22291666666666668,0.3333333333333333,0,0,0,5,3,4,2,2,2,Afternoon-Evening
4,0,0,9,342,5,4,13,304.2,1,1,0,12.0,30.78,45,34.2,81,32.49,2.302585092994046,5.8377304471659395,0.7125,0.75,0,0,1,1,1,1,1,1,1,Early-Midday
3,0,0,4,236,3,12,20,143.6,1,0,0,12.0,9.44,12,47.2,16,15.47111111111111,1.6094379124341003,5.4680601411351315,0.49166666666666664,0.3333333333333333,0,0,0,3,2,2,1,1,1,Early-Midday
6,0,0,5,158,2,18,23,165.8,0,0,0,12.0,7.9,10,26.333333333333332,25,6.934444444444444,1.791759469228055,5.0689042022202315,0.32916666666666666,0.4166666666666667,0,1,0,5,3,4,2,2,2,Afternoon-Evening
3,0,0,11,278,4,4,12,357.8,1,1,0,12.0,30.58,44,23.166666666666668,121,21.46777777777778,2.4849066497880004,5.631211781821365,0.5791666666666667,0.9166666666666666,0,0,0,1,1,1,1,1,1,Early-Midday
5,0,0,10,291,7,6,11,329.1,1,1,0,12.0,29.1,70,26.454545454545453,100,23.522499999999997,2.3978952727983707,5.676753802268282,0.60625,0.8333333333333334,0,0,0,1,1,1,1,1,1,Early-Midday
2,0,0,6,212,6,8,18,201.2,1,0,0,12.0,12.72,36,30.285714285714285,36,12.484444444444444,1.9459101490553132,5.3612921657094255,0.44166666666666665,0.5,1,0,0,1,1,1,1,1,1,Early-Midday
4,0,0,7,318,5,9,16,241.8,1,1,0,12.0,22.26,35,39.75,49,28.09,2.0794415416798357,5.765191102784844,0.6625,0.5833333333333334,0,0,1,2,1,2,1,1,1,Early-Midday
4,0,0,3,167,0,17,22,106.7,0,0,0,12.0,5.01,0,41.75,9,7.746944444444444,1.3862943611198906,5.123963979403259,0.34791666666666665,0.25,0,0,1,5,3,4,2,2,2,Afternoon-Evening
4,0,0,11,278,7,3,10,357.8,1,1,0,12.0,30.58,77,23.166666666666668,121,21.46777777777778,2.4849066497880004,5.631211781821365,0.5791666666666667,0.9166666666666666,0,0,1,1,1,1,1,1,1,Early-Midday
4,0,0,4,85,0,15,23,128.5,0,0,0,12.0,3.4,0,17.0,16,2.0069444444444446,1.6094379124341003,4.454347296253507,0.17708333333333334,0.3333333333333333,0,0,1,4,2,3,2,2,2,Afternoon-Evening
5,0,0,6,191,3,12,20,199.1,1,0,0,12.0,11.46,18,27.285714285714285,36,10.13361111111111,1.9459101490553132,5.2574953720277815,0.39791666666666664,0.5,0,0,0,3,2,2,1,1,1,Early-Midday
1,1,1,0,0,0,0,0,0.0,0,0,2,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,No Work
3,0,0,5,71,1,17,23,157.1,0,0,0,12.0,3.55,5,11.833333333333334,25,1.4002777777777777,1.791759469228055,4.276666119016055,0.14791666666666667,0.4166666666666667,0,0,0,5,3,4,2,2,2,Afternoon-Evening
2,0,0,7,349,3,6,15,244.9,1,1,0,12.0,24.43,21,43.625,49,33.83361111111111,2.0794415416798357,5.857933154483459,0.7270833333333333,0.5833333333333334,1,0,0,1,1,1,1,1,1,Early-Midday
3,0,0,2,179,0,20,23,77.9,0,0,0,12.0,3.58,0,59.666666666666664,4,8.900277777777777,1.0986122886681098,5.19295685089021,0.3729166666666667,0.16666666666666666,0,0,0,5,3,4,2,2,2,Afternoon-Evening
2,0,0,6,168,3,14,18,196.8,0,0,0,12.0,10.08,18,24.0,36,7.839999999999999,1.9459101490553132,5.1298987149230735,0.35,0.5,1,0,0,4,2,3,2,1,1,Early-Midday
4,0,0,4,72,2,14,22,127.2,0,0,0,12.0,2.88,8,14.4,16,1.44,1.6094379124341003,4.290459441148391,0.15,0.3333333333333333,0,0,1,4,2,3,2,1,1,Early-Midday
2,0,0,5,85,3,12,17,158.5,0,0,0,12.0,4.25,15,14.166666666666666,25,2.0069444444444446,1.791759469228055,4.454347296253507,0.17708333333333334,0.4166666666666667,1,0,0,3,2,2,1,1,1,Early-Midday
6,0,0,10,430,3,5,10,343.0,1,1,0,12.0,43.0,30,39.09090909090909,100,51.361111111111114,2.3978952727983707,6.066108090103747,0.8958333333333334,0.8333333333333334,0,1,0,1,1,1,1,1,1,Early-Midday
5,0,0,4,47,3,18,23,124.7,0,0,0,12.0,1.88,12,9.4,16,0.6136111111111111,1.6094379124341003,3.871201010907891,0.09791666666666667,0.3333333333333333,0,0,0,5,3,4,2,2,2,Afternoon-Evening
4,0,0,7,238,3,10,14,233.8,1,0,0,12.0,16.66,21,29.75,49,15.734444444444446,2.0794415416798357,5.476463551931511,0.49583333333333335,0.5833333333333334,0,0,1,2,1,2,1,1,1,Early-Midday
2,0,0,5,228,4,14,22,172.8,1,0,0,12.0,11.4,20,38.0,25,14.44,1.791759469228055,5.43372200355424,0.475,0.4166666666666667,1,0,0,4,2,3,2,1,1,Early-Midday
5,0,0,10,393,4,4,14,339.3,1,1,0,12.0,39.3,40,35.72727272727273,100,42.902499999999996,2.3978952727983707,5.976350909297934,0.81875,0.8333333333333334,0,0,0,1,1,1,1,1,1,Early-Midday
3,0,0,4,169,0,15,23,136.9,0,0,0,12.0,6.76,0,33.8,16,7.933611111111112,1.6094379124341003,5.135798437050262,0.35208333333333336,0.3333333333333333,0,0,0,4,2,3,2,2,2,Afternoon-Evening
